year,iso,rgdpbarro,rgdp,loans1,bassets2,govass,narrowm,money,gdp,iy,cpi,pop,stir,ltrate,crisisST,stocks,currency,inflation ,stock_market,domestic_debt,external_debt ,banking_crisis,crisis_tally
1933,ESP,16.48404121,2485.947021,2028,8821,NA,7923,14593,33015.21875,0.119611502,0.563963175,24122,0.059999999,0.039000001,0,4.297999859,0,0,0,0,0,0,0
1934,ESP,16.91692734,2555.792969,2028,9335,NA,7651,15045,36379.69922,0.109017,0.575577319,24349,0.059099998,0.0383,0,4.521800041,0,0,0,0,0,0,0
1935,ESP,17.13231468,2582.773926,1802,9684,NA,8082,15617,37597.12891,0.110790603,0.588557601,24579,0.052700002,0.043400001,0,3.325299978,0,0,1,0,0,0,1
1936,ESP,13.10377312,1988.834961,NA,NA,NA,NA,NA,30517.25977,0.116008803,0.599488378,24810,0.050000001,0.045200001,0,2.531500101,1,0,1,1,0,0,3
1937,ESP,11.91378021,1807.770996,NA,NA,NA,NA,NA,31983.28906,0.0900319,0.673271716,25043,0.050000001,0.0427,0,NA,1,0,0,1,0,0,2
1938,ESP,11.77144146,1790.220947,NA,NA,NA,NA,NA,36283.21875,0.079431698,0.740906179,25279,0.050000001,0.042599998,0,NA,1,0,0,1,0,0,2
1939,ESP,12.56839275,1914.64502,NA,NA,NA,NA,NA,41826.03906,0.071815103,0.838942289,25517,0.039999999,0.051100001,0,NA,0,0,0,1,0,0,1
1940,ESP,13.59673214,2080.405029,NA,NA,NA,NA,NA,52061.57031,0.081168897,0.997781098,25757,0.039999999,0.043099999,0,5.811200142,0,1,0,0,0,0,1
1941,ESP,13.54815483,2029.562012,NA,NA,NA,15194,35599,57531.89844,0.113879196,1.195561051,25979,0.039999999,0.042300001,0,7.786699772,0,1,0,0,0,0,1
1942,ESP,14.25721836,2126.27002,6147,20583,NA,17952,38348,69327.59375,0.120586902,1.364305973,26182,0.039999999,0.0414,0,8.27159977,0,0,0,0,0,0,0
1943,ESP,14.80626488,2187.592041,6014,22892,NA,19240,41081,74628.60156,0.1170628,1.562085986,26387,0.039999999,0.041099999,0,6.775499821,0,0,0,0,0,0,0
1944,ESP,15.30236435,2271.451904,6047,26425,NA,20804,46936,86190.40625,0.101368099,1.681983948,26594,0.039999999,0.039000001,0,8.119199753,0,0,0,0,0,0,0
1945,ESP,14.02278137,2101.560059,6462,30710,NA,21828,52677,85515.45313,0.110125303,1.829892039,26802,NA,0.0359,0,8.47179985,0,0,0,0,0,0,0
1946,ESP,14.49573135,2178.809082,9887,39892,NA,26189,64855,108187.5,0.108954497,2.178994894,27012,NA,0.036200002,0,13.49450016,1,0,0,0,0,0,1
1947,ESP,14.67009735,2197.51709,13409,49061,NA,29310,75052,125709.3984,0.1269079,2.623060942,27223,NA,0.0385,0,14.7347002,0,0,1,0,0,0,1
1948,ESP,14.596138,2185.735107,13758,53391,NA,30793,80395,135689,0.163972899,2.813467026,27437,NA,0.044,0,10.36940002,0,0,1,0,0,0,1
1949,ESP,14.47984028,2154.822998,14664,58934,NA,33072,88740,145457.2969,0.153970599,2.965630054,27651,NA,0.044199999,0,9.370200157,1,0,1,0,0,0,2
1950,ESP,14.66405678,2188.969971,18043,70607,NA,35935,101897,179484,0.148011699,3.287347078,28062.96094,NA,0.0484,0,10.03170013,1,0,1,0,0,0,2
1951,ESP,15.8992815,2386.49292,20970,83726,NA,41694,119658,228459,0.113303602,3.597263098,28298.00977,NA,0.0526,0,11.45250034,0,0,0,0,0,0,0
1952,ESP,17.12185097,2558.469971,25267,99106,47200,44107,137075,251201.5,0.128262296,3.525840044,28549.86914,NA,0.052200001,0,11.81550026,0,0,0,0,0,0,0
1953,ESP,16.97249603,2527.624023,28277,114213,53500,46878,152015,271524.5938,0.135925606,3.58297801,28804.13086,NA,0.0502,0,12.51210022,0,0,0,0,0,0,0
1954,ESP,18.03397369,2695.591064,31231,128753,64150,53168,176774,314088.1875,0.168029293,3.627074957,29060.41016,NA,0.054699998,0,15.84029961,0,0,0,0,0,0,0
1955,ESP,18.47973061,2778.324951,37806,151212,78530,56566,205704,339288.3125,0.200323194,3.773026943,29318.74023,NA,0.056200001,0,23.24790001,0,0,0,0,0,0,0
1956,ESP,19.83629036,2977.875,46757,188957,97230,65940,241081,419793.8125,0.229656994,3.994129896,29579.14063,NA,0.0579,0,31.34630013,0,0,0,0,0,0,0
1957,ESP,20.32038307,3046.11499,51350,216109,109220,79448,276123,489885.4063,0.217197597,4.424533844,29841.60938,NA,0.057399999,0,26.83609962,0,0,1,0,0,0,1
1958,ESP,21.42357445,3149.818115,60661,242354,115520,86586,316412,581874,0.208741695,5.015964985,30106.18945,NA,0.052200001,0,24.63069916,0,0,1,0,0,0,1
1959,ESP,21.13650894,3050.451904,64302,254807,120190,94005,337650,609636.875,0.188518301,5.382287979,30372.88086,NA,0.056000002,0,21.35140038,1,0,1,0,0,0,2
1960,ESP,21.30936623,3071.649902,71527,282976,128810,104362,391375,633525.8125,0.189478502,5.44737196,30641.18945,NA,0.0579,0,22.28730011,1,0,0,0,0,0,1
1961,ESP,23.8734436,3436.040039,84039,331438,142890,118553,457230,728893.625,0.196056798,5.556642056,30903.89063,NA,0.062199999,0,22.28730011,0,0,0,0,0,0,0
1962,ESP,26.18718529,3799.531006,101312,389597,143020,133514,551101,850916,0.197769895,5.873207092,31158.06055,NA,0.064499997,0,29.44179916,0,0,0,0,0,0,0
1963,ESP,28.7177906,4151.374023,112203,439041,151020,156358,636216,1014639,0.197610304,6.386228085,31429.83008,NA,0.0614,0,33.96640015,0,0,0,0,0,0,0
1964,ESP,30.17056656,4514.937012,121380,519110,170690,183461,768651,1157594,0.208387598,6.832211018,31740.85938,NA,0.066,0,32.9632988,0,0,1,0,0,0,1
1965,ESP,32.18458176,4762.234863,145543,628715,201090,201506,912984,1359190,0.219140604,7.64131403,32084.50977,NA,0.0757,0,36.80110168,0,0,1,0,0,0,1
1966,ESP,34.21926498,5059.753906,153624,665377,233820,229710,1042239,1567602,0.221976399,8.218578339,32451.9707,NA,0.081299998,0,38.04809952,0,0,1,0,0,0,1
1967,ESP,35.63592529,5334.11084,168617,769372,266650,257661,1202527,1754434,0.224881396,8.742772102,32850.26953,NA,0.0854,0,38.22359848,1,0,1,0,0,0,2
1968,ESP,37.33757782,5588.173828,217145,945830,316750,282316,1428753,1950961,0.231548905,9.176651955,33239.30078,NA,0.083800003,0,50.35029984,0,0,0,0,0,0,0
1969,ESP,40.63445282,6032.041016,256231,1154079,365970,309218,1696862,2216425,0.2347707,9.37403965,33566.08984,NA,0.102200001,0,76.53119659,0,0,0,0,0,0,0
1970,ESP,41.99403381,6319.133789,301065,1323368,408090,358402,1952660,2462986,0.234562203,9.912199974,33876.48047,NA,0.112899996,0,67.57099915,0,0,0,0,0,0,0
1971,ESP,43.73757172,6618.471191,368586,1674346,525870,434028,2432932,2799956,0.216399804,10.72688961,34195.05078,NA,0.103699997,0,77.85299683,0,0,0,0,0,0,0
1972,ESP,46.97176743,7099.291992,509819,2075955,649832,513236,2986715,3287646,0.230338499,11.61233997,34513.16016,NA,0.103699997,0,102.7016983,0,0,0,0,0,0,0
1973,ESP,50.1366539,7661.341797,725742,2625444,725908,586532,3706808,3998177,0.247658297,12.94097996,34836.71094,NA,0.121699996,0,116.6736984,0,0,0,0,0,0,0
1974,ESP,52.46823883,8149.433105,934900,3236564,816048,714802,4411852,4952315,0.26358971,14.87854004,35184.28906,0.096110001,0.1373,0,104.7074966,0,0,1,0,0,0,1
1975,ESP,52.20330811,8346.301758,1161727,3895094,921428,824784,5229108,5869676,0.251117289,17.50695992,35563.53906,0.066950001,0.130799994,0,109.1246033,0,0,1,0,0,0,1
